"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.modifierExtension","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.role","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.role","","","",1,1,"","","","Element {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/CD]]} {[]}
","Active ingredient, excipient,... If we only want active, then not needed","Active ingredient, excipient,... If we only want active, then not needed","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.constitution.ingredient.role",1,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.substance","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.substance","","","",1,1,"","","","Element {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/CD]]} {[]}
","Substance","Substance","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.constitution.ingredient.substance",1,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo","","","",1,*,"","","","BackboneElement {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/Class]]} {[]}
","Concentration or presentation strength","Concentration or presentation strength","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.constitution.ingredient.strengthInfo",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.id","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.extension","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.modifierExtension","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength","","","",1,*,"","","","Element {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/RTO]]} {[]}
","Concentration or presentation strength of the precise active ingredient","Concentration or presentation strength of the precise active ingredient","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.constitution.ingredient.strengthInfo.strength",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.id","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.extension","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength","","","",0,*,"","","","BackboneElement {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/Class]]} {[]}
","Reference strength; according to the substance+strength type above","Reference strength; according to the substance+strength type above","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.constitution.ingredient.strengthInfo.strength.referenceStrength",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength.id","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength.extension","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength.modifierExtension","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength.referenceSubstance","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength.referenceSubstance","","","",1,1,"","","","Element {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/CD]]} {[]}
","Substance for reference strength","Substance for reference strength","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.constitution.ingredient.strengthInfo.strength.referenceStrength.referenceSubstance",1,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength.strength","CommonPrescription.prescription.medicinalProduct.constitution.ingredient.strengthInfo.strength.referenceStrength.strength","","","",1,1,"","","","Element {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/RTO]]} {[]}
","Reference strength","Reference strength","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.constitution.ingredient.strengthInfo.strength.referenceStrength.strength",1,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents","CommonPrescription.prescription.medicinalProduct.contents","","","",1,*,"","","","BackboneElement {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/Class]]} {[]}
","What's in it - straight to ingredients or listing manuf items","What's in it - straight to ingredients or listing manuf items","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.contents",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.id","CommonPrescription.prescription.medicinalProduct.contents.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.extension","CommonPrescription.prescription.medicinalProduct.contents.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.modifierExtension","CommonPrescription.prescription.medicinalProduct.contents.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.packageItemQuantity","CommonPrescription.prescription.medicinalProduct.contents.packageItemQuantity","","","",1,1,"","","","Element {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/QT]]} {[]}
","Quantity of this item in the parent product","Number of such manufactured items in this product (5 vials)","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.contents.packageItemQuantity",1,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item","CommonPrescription.prescription.medicinalProduct.contents.item","","","",0,*,"","","","BackboneElement {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/Class]]} {[]}
","","","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.contents.item",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.id","CommonPrescription.prescription.medicinalProduct.contents.item.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.extension","CommonPrescription.prescription.medicinalProduct.contents.item.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.modifierExtension","CommonPrescription.prescription.medicinalProduct.contents.item.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct","","","",0,*,"","","","BackboneElement {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/Class]]} {[]}
","","","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.contents.item.manufacturedMedicinalProduct",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.id","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.extension","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.modifierExtension","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.unitOfPresentation","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.unitOfPresentation","","","",0,*,"","","","Element {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/CD]]} {[]}
","Unit of presentation for the manufactured item","Unit of presentation for the manufactured item","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.contents.item.manufacturedMedicinalProduct.unitOfPresentation",0,*,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.doseForm","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.doseForm","","","",1,1,"","","","Element {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/CD]]} {[]}
","Manufactured item dose form","Manufactured item dose form","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.contents.item.manufacturedMedicinalProduct.doseForm",1,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.ingredient","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.ingredient","","","",0,*,"","","","BackboneElement {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/Class]]} {[]}
","See Ingredient above","See Ingredient above","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.contents.item.manufacturedMedicinalProduct.ingredient",0,*,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.containedQuantity","CommonPrescription.prescription.medicinalProduct.contents.item.manufacturedMedicinalProduct.containedQuantity","","","",0,1,"","","","Element {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/QT]]} {[]}
","Amount of product in a unitOfPresentation (e.g. 3ml/vial)","Amount of product in a unitOfPresentation (e.g. 3ml/vial)","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.contents.item.manufacturedMedicinalProduct.containedQuantity",0,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.device","CommonPrescription.prescription.medicinalProduct.contents.item.device","","","",0,*,"","","","BackboneElement {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/Class]]} {[]}
","Administrative device included in the product","Administrative device included in the product","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.contents.item.device",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.device.id","CommonPrescription.prescription.medicinalProduct.contents.item.device.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.device.extension","CommonPrescription.prescription.medicinalProduct.contents.item.device.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.device.modifierExtension","CommonPrescription.prescription.medicinalProduct.contents.item.device.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.contents.item.device.device","CommonPrescription.prescription.medicinalProduct.contents.item.device.device","","","",1,1,"","","","Element {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/CD]]} {[]}
","Device coded","Device coded","","","","","","","","","",,,,,"",,,,"PrescribedProductModel.contents.item.device.device",1,1,"",""
"CommonPrescription","CommonPrescription.prescription.medicinalProduct.posology","CommonPrescription.prescription.medicinalProduct.posology","","","",0,1,"","","","BackboneElement {[CanonicalType[http://profiles.ihe.net/PHARM/ihe.pharm.mpd/StructureDefinition/Class]]} {[]}
","","","","","","","","","","","",,,,,"",,,,"CommonPrescription.prescription.medicinalProduct.posology",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
